wavelength,flux
4661.919041207275,1.8175402098703954e-16
4664.341527636461,1.644808463590259e-16
4666.764014065648,1.691607372603723e-16
4669.186500494833,1.6939058339498983e-16
4671.6089869240195,1.5625793088856107e-16
4674.031473353206,1.5763802920146228e-16
4676.453959782392,1.6575065658988416e-16
4678.876446211578,1.6657071982458426e-16
4681.298932640764,1.5260304857569e-16
4683.721419069951,1.689365382160519e-16
4686.143905499137,1.7292374606158607e-16
4688.566391928322,1.6633576473806683e-16
4690.988878357509,1.58181064037823e-16
4693.411364786695,1.67427680010333e-16
4695.833851215882,1.593376298641036e-16
4698.256337645067,1.7382704570165455e-16
4700.6788240742535,1.6089723363538563e-16
4703.10131050344,1.5089968882902338e-16
4705.523796932626,1.5280228270135314e-16
4707.946283361812,1.710178883240158e-16
4710.368769790998,1.4200208460105966e-16
4712.791256220185,1.553915041765549e-16
4715.213742649371,1.5167307601946794e-16
4717.636229078556,1.615267952879079e-16
4720.058715507743,1.6141568728274392e-16
4722.481201936929,1.5576353863226995e-16
4724.903688366116,1.6938952345580504e-16
4727.326174795301,1.5935690391285003e-16
4729.7486612244875,1.528996591498929e-16
4732.171147653674,1.5948429978637271e-16
4734.59363408286,1.3532303845648304e-16
4737.016120512046,1.440307483513459e-16
4739.438606941232,1.6837007737224195e-16
4741.8610933704185,1.5020129951685336e-16
4744.283579799605,1.4402776504703196e-16
4746.70606622879,1.5006867806218824e-16
4749.128552657977,1.4874314799260787e-16
4751.551039087163,1.4822683778743983e-16
4753.97352551635,1.3384077135329575e-16
4756.396011945535,1.2957991331182678e-16
4758.8184983747215,1.499588287745724e-16
4761.240984803908,1.332416090622373e-16
4763.663471233093,1.5060827767238922e-16
4766.08595766228,1.500744206847119e-16
4768.508444091466,1.428533781937383e-16
4770.9309305206525,1.5081780555180754e-16
4773.353416949838,1.4573502307201935e-16
4775.775903379024,1.1293125848824438e-16
4778.198389808211,1.4259270880778315e-16
4780.620876237397,1.5330014906381986e-16
4783.043362666583,1.5654140297321655e-16
4785.465849095769,1.4815110627945432e-16
4787.888335524955,1.4280293578206562e-16
4790.310821954142,1.2798017518713186e-16
4792.733308383327,1.4574239994248439e-16
4795.155794812514,1.6626299596858242e-16
4797.5782812417,1.5275540102132944e-16
4800.0007676708865,1.5459274022530939e-16
4802.423254100072,1.4797269469041095e-16
4804.845740529258,1.466424931937267e-16
