wavelength,flux
4452.458758837392,6.855866779999999e-16
4453.402395915162,6.92918254e-16
4454.346032992929,6.91509189e-16
4455.289670070699,6.827263870000001e-16
4456.233307148468,6.772299240000001e-16
4457.1769442262375,6.752638899999999e-16
4458.120581304006,6.765420340000001e-16
4459.064218381775,6.8056508100000005e-16
4460.007855459545,6.771877629999999e-16
4460.951492537314,6.76246907e-16
4461.895129615083,6.748666889999999e-16
4462.838766692852,6.753193649999999e-16
4463.7824037706205,6.807647909999999e-16
4464.72604084839,6.859394989999999e-16
4465.669677926158,6.924611399999999e-16
4466.613315003928,7.030923689999999e-16
4467.555970149254,7.0818719299999995e-16
4468.499607227023,7.16257696e-16
4469.443244304792,7.1507718799999995e-16
4470.386881382561,7.08824046e-16
4471.3305184603305,7.163730840000001e-16
4472.274155538099,7.161800309999999e-16
4473.217792615867,7.01441433e-16
4474.161429693637,6.919640839999999e-16
4475.105066771406,6.94941982e-16
4476.048703849176,7.04179679e-16
4476.992340926944,6.95414629e-16
4477.935978004713,6.810643559999999e-16
4478.879615082483,6.801612229999999e-16
4479.823252160252,6.82067344e-16
4480.766889238021,7.033187069999999e-16
4481.710526315789,7.119728069999999e-16
4482.653181461115,6.96956834e-16
4483.596818538885,6.943095670000001e-16
4484.540455616653,7.03314269e-16
4485.4840926944225,7.011951239999999e-16
4486.427729772192,7.028416219999999e-16
4487.371366849961,7.083203329999999e-16
4488.31500392773,7.095984770000001e-16
4489.258641005499,7.04135299e-16
4490.2022780832685,7.04204088e-16
4491.145915161037,7.0277949e-16
4492.0895522388055,7.009843189999999e-16
4493.033189316575,7.044171119999999e-16
4493.976826394344,6.981329039999999e-16
4494.920463472114,6.73169154e-16
4495.864100549882,6.732667899999999e-16
4496.8077376276515,6.83913552e-16
4497.750392772978,6.697407989999999e-16
4498.694029850747,6.72072968e-16
4499.637666928515,6.94600256e-16
4500.581304006284,7.01894109e-16
4501.524941084053,7.005027960000001e-16
4502.468578161823,6.980774289999999e-16
4503.412215239591,7.0052942400000005e-16
4504.355852317361,7.040931380000001e-16
4505.29948939513,6.89292408e-16
4506.243126472899,6.738725769999999e-16
4507.186763550668,6.707748529999999e-16
4508.130400628437,6.681120529999999e-16
4509.074037706206,6.59757518e-16
4510.017674783975,6.725078919999999e-16
4510.9613118617435,6.86744996e-16
4511.904948939513,6.91305041e-16
4512.847604084839,6.90981067e-16
4513.7912411626085,6.80119062e-16
4514.734878240377,6.60014922e-16
4515.678515318146,6.677570129999999e-16
4516.622152395916,6.75361526e-16
4517.565789473685,6.68546977e-16
4518.509426551453,6.695299939999999e-16
4519.453063629222,6.765065300000001e-16
4520.396700706991,6.648168380000001e-16
4521.340337784761,6.484139900000001e-16
4522.283974862529,6.669870200000001e-16
4523.227611940299,6.611000129999999e-16
4524.171249018068,6.65857549e-16
4525.114886095837,6.62875213e-16
4526.058523173606,6.533645789999999e-16
4527.001178318931,6.62187323e-16
4527.9448153967005,6.487401829999999e-16
4528.88845247447,6.451032419999999e-16
4529.832089552238,6.499872610000001e-16
4530.775726630008,6.49381474e-16
4531.719363707777,6.577093809999999e-16
4532.6630007855465,6.70741568e-16
4533.606637863315,6.763844849999999e-16
4534.550274941084,6.726632219999999e-16
4535.493912018854,6.81971927e-16
4536.437549096622,6.795687499999999e-16
4537.381186174391,6.690174049999999e-16
4538.32482325216,6.77272085e-16
4539.268460329929,6.780198879999999e-16
4540.212097407699,6.65407092e-16
4541.155734485467,6.529829109999999e-16
4542.0983896307935,6.479945989999999e-16
4543.042026708563,6.57185697e-16
4543.985663786332,6.700558969999999e-16
4544.929300864101,6.825244579999999e-16
4545.872937941869,6.8225374e-16
4546.816575019639,6.791404829999999e-16
4547.760212097408,6.913538590000001e-16
4548.703849175176,6.767972190000001e-16
4549.647486252946,6.4284208099999995e-16
4550.591123330715,6.345430209999999e-16
4551.5347604084845,6.42176381e-16
4552.478397486253,6.573476839999999e-16
4553.422034564022,6.590385620000001e-16
4554.365671641792,6.606850599999999e-16
4555.30930871956,6.71507123e-16
4556.252945797329,6.701335619999999e-16
4557.195600942655,6.606340229999999e-16
4558.139238020424,6.59424668e-16
4559.082875098194,6.695854689999999e-16
4560.026512175962,6.79553217e-16
4560.9701492537315,6.811531159999999e-16
